,year,make,model,sub_model,city,state,mileage,price,style,exterior_color,interior_color,engine,drive_type,fuel_type,transmission,accidents,title,owners,use_type
9546,2019,Ford,Ranger,XLT SuperCrew 5' Box 2WD,Folsom,CA,9935,33999,Pickup Truck,Magnetic,Ebony,2.3L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use
9547,2019,Toyota,4Runner,Limited RWD,Boerne,TX,42641,41900,SUV,Blizzard Pearl,Redwood,4.0L V-6 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use
9548,2019,Volkswagen,Jetta,S Automatic,Daytona Beach,FL,7425,21995,Sedan,Pure White,Titan Black,1.4L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9549,2019,Toyota,Highlander,XLE V6 AWD,Auburn,WA,29358,39593,SUV,Blizzard Pearl,Unknown,3.5L V-6 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use
9550,2013,Jeep,Grand Cherokee,Overland Summit 4WD,Greensboro,NC,122207,18441,SUV,Bright White,Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use
9551,2018,Mercedes-Benz,E-Class,E 300 4MATIC Sedan,Westbury,NY,49049,35995,Sedan,Gray,Black,2.0L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,1,Clean,1,Personal Use
9552,2020,Toyota,Corolla,LE CVT,East Brunswick,NJ,50287,19495,Sedan,Blizzard Pearl,Black,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Mixed Use
9553,2018,Jeep,Wrangler,Unlimited Sport S (JL),Midlothian,VA,16346,36998,SUV,Black Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Fleet Use
9554,2020,GMC,Sierra 1500,SLT Crew Cab Short Box 4WD,Saint Augustine,FL,25038,57544,Pickup Truck,Onyx Black,Jet Black,3.0L V-6 Diesel Turbocharged,4WD,Diesel,Automatic,0,Clean,1,Personal Use
9555,2019,Lexus,RX,RX 350 AWD,Englewood,NJ,54693,38931,SUV,Caviar,Black,3.5L V-6 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use
9556,2018,Mercedes-Benz,C-Class,C 43 AMG 4MATIC Sedan,Dallas,TX,29904,46900,Sedan,Selenite Grey Metallic,Black W/Red Stitching,3.0L V-6 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,1,Personal Use
9557,2019,Chevrolet,Equinox,LT with 2FL FWD,Clinton Township,MI,16505,22388,SUV,Mosaic Black Metallic,Medium Ash Gray,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,1,Clean,1,Personal Use
9558,2018,Tesla,Model 3,Long Range Dual Motor,Fort Worth,TX,39698,45990,Sedan,White,Black,L - Electric,AWD,Electric,Automatic,0,Clean,1,Personal Use
9559,2020,Chevrolet,Equinox,LT with 2FL AWD,Windsor,CO,31063,22200,SUV,Summit White,Jet Black,1.5L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,1,Clean,2,Personal Use
9560,2015,Chevrolet,Equinox,LS FWD,Weatherford,TX,112437,12986,SUV,Summit White,Jet Black,2.4L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9561,2019,Nissan,Sentra,SV CVT,West Palm Beach,FL,8844,19880,Sedan,Deep Blue Pearl,Charcoal,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9562,2018,Jeep,Compass,Trailhawk 4WD,Memphis,TN,86810,23731,SUV,White Clearcoat,Ruby Red/Black,2.4L Inline-4 Gas,4WD,Gas,Automatic,0,Clean,1,Rental Use
9563,2019,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Columbia,SC,31005,40880,Pickup Truck,White,Gray,5.0L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9564,2016,Ford,Super Duty F-250,"XL SuperCab 142"" RWD",San Diego,CA,105805,26995,Pickup Truck,Oxford White,Unknown,6.2L V-8 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use
9565,2020,Chevrolet,Blazer,1LT FWD,Houston,TX,23179,30996,SUV,Black,Jet Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9566,2019,Ram,1500 Classic,"Express Quad Cab 6'4"" Box 4WD",Pompano Beach,FL,26313,31494,Pickup Truck,Granite Crystal Metallic Clearcoat,Diesel Gray/Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9567,2020,GMC,Sierra 1500,SLT Crew Cab Short Box 2WD,Pompano Beach,FL,44888,42952,Pickup Truck,Quicksilver Metallic,Jet Black,5.3L V-8 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use
9568,2018,Ford,Explorer,Platinum 4WD,Naperville,IL,37784,41212,SUV,Shadow Black,Medium Soft Ceramic,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9569,2018,Toyota,Camry,XSE I4 Automatic,Lafayette,LA,11155,29555,Sedan,White,Ash,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9570,2019,Ford,Escape,SE AWD,Mahwah,NJ,39172,24490,SUV,Oxford White,Medium Light Stone,1.5L Inline-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9571,2018,Toyota,Tundra,SR5 CrewMax 5.5' Bed Flex Fuel 5.7L V8 4WD,League City,TX,68590,40994,Pickup Truck,Midnight Black Metallic,Unknown,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use
9572,2018,Ford,Explorer,XLT 4WD,Michigan Center,MI,20303,37192,SUV,White Platinum Metallic Tri-Coat,Ebony Black,3.5L V-6 Gas,4WD,Gas,Automatic,0,Clean,0,Personal Use
9573,2019,Nissan,Sentra,SV CVT,Dickinson,TX,40588,17991,Sedan,Fresh Powder,Charcoal,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Mixed Use
9574,2017,Volkswagen,Tiguan,S 4MOTION,Tewksbury,MA,32340,20366,SUV,Pure White,Black,2.0L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,1,Personal Use
9575,2018,Hyundai,Elantra,GT Sport Hatchback Manual,Saint Paul,MN,49624,15536,Hatchback,Summit Gray,Black,1.6L Inline-4 Gas Turbocharged,FWD,Gas,Manual,0,Clean,2,Personal Use
9576,2018,Chevrolet,Silverado 1500,LT Crew Cab Short Box 4WD,Ankeny,IA,19666,41879,Pickup Truck,Red Hot,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9577,2019,Chevrolet,Equinox,LS with 1LS AWD,Sterling,VA,31578,23490,SUV,Summit White,Medium Ash Gray,1.5L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,1,Personal Use
9578,2019,Toyota,Corolla,L CVT,Elkhorn,NE,5668,20900,Sedan,Barcelona Red,Unknown,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9579,2019,Honda,Civic,Sport Hatchback Manual,San Diego,CA,22317,25981,Hatchback,Polished Metal Metallic,Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Manual,0,Clean,1,Personal Use
9580,2020,Toyota,Corolla,LE CVT,Temple Hills,MD,52070,20186,Sedan,Black Sand Pearl,Unknown,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,1,Rental Use
9581,2014,Mercedes-Benz,E-Class,E 350 Coupe RWD,Dallas,TX,72213,19974,Coupe,Polar White,Red/Black,3.5L V-6 Gas,RWD,Gas,Automatic,1,Clean,1,Personal Use
9582,2018,BMW,3 Series,330i xDrive Sedan,Bay Shore,NY,23991,34296,Sedan,Mineral White Metallic,Black,2.0L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,1,Personal Use
9583,2018,GMC,Sierra 1500,SLT Crew Cab Short Box 4WD,Devine,TX,73751,40963,Pickup Truck,Stone Blue Metallic,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9584,2018,Kia,Soul,Base Manual,Walnutport,PA,15964,14900,Hatchback,Alien Ii,Black,1.6L Inline-4 Gas,FWD,Gas,Manual,0,Clean,1,Personal Use
9585,2018,Audi,Q5,Premium Plus,Miami,FL,28806,36050,SUV,Ibis White,Atlas Beige,2.0L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,1,Clean,1,Personal Use
9586,2020,Ram,1500,"Tradesman Quad Cab 6'4"" Box 2WD",Baytown,TX,31011,34494,Pickup Truck,Bright White Clearcoat,Black,3.6L V-6 Gas,RWD,Gas,Automatic,0,Clean,1,Fleet Use
9587,2017,Honda,Accord,Sport Sedan CVT,Houston,TX,28850,18500,Sedan,Gray,Black,2.4L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,3,Personal Use
9588,2018,Ford,Escape,SEL 4WD,Saline,MI,50731,21488,SUV,Oxford White,Medium Light Stone,1.5L Inline-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9589,2019,Ford,Mustang,GT Fastback,Plainfield,NJ,26644,25900,Coupe,Magnetic Metallic,Ebony,5.0L V-8 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use
9590,2021,Chevrolet,Silverado 1500,WT Crew Cab Short Bed 4WD,Mcallen,TX,13344,40888,Pickup Truck,Summit White,Jet Black,4.3L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9591,2018,Toyota,RAV4,LE AWD,Joliet,IL,90873,21000,SUV,Black,Black,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use
9592,2019,Kia,Forte,LXS IVT,Austin,TX,20606,20586,Sedan,Clear White,Black,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Fleet Use
9593,2019,INFINITI,QX50,ESSENTIAL FWD,Naples,FL,24202,37823,SUV,Graphite Shadow,Graphite,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9594,2018,Jeep,Wrangler,Unlimited Sport S (JK),Sacramento,CA,36428,36197,SUV,Billet Silver Metallic Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Rental Use
9595,2018,Ford,Explorer,XLT FWD,Kyle,TX,87595,24730,SUV,White Platinum Metallic Tri-Coat,Medium Stone/Med Lt Stone,3.5L V-6 Gas,FWD,Gas,Automatic,0,Clean,2,Personal Use
9596,2019,Honda,Civic,LX Sedan CVT,Morristown,NJ,24505,19864,Sedan,Lunar Silver Metallic,Black,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9597,2021,Jeep,Wrangler,Unlimited Sport,Austin,TX,2167,43608,SUV,Bright White Clearcoat,Black,2.0L V-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9598,2017,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,Temple,TX,73086,34000,Pickup Truck,Black,Jet Black,5.3L V-8 Gas,RWD,Gas,Automatic,1,Clean,2,Personal Use
9599,2018,Chevrolet,Equinox,LT with 1LT FWD,Milton,FL,103527,20544,SUV,Nightfall Gray Metallic,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9600,2020,Ford,Fusion,SE FWD,Knoxville,TN,23817,23990,Sedan,Magnetic Metallic,Unknown,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9601,2019,Honda,Civic,Sport Sedan CVT,Brooklyn,NY,12369,24476,Sedan,Platinum White Pearl,Unknown,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9602,2020,Ford,Explorer,XLT RWD,Weatherford,TX,25126,33975,SUV,Iconic Silver Metallic,Ebony,2.3L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use
9603,2019,Ford,F-150,XL SuperCrew 5.5' Box 4WD,Laurel,MD,23109,37989,Pickup Truck,Velocity Blue Metallic,Black,2.7L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9604,2018,Chevrolet,Silverado 1500,WT Double Cab Standard Box 4WD,Plano,TX,82294,26900,Pickup Truck,Summit White,Dark Ash With Jet Black Interior Accents,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9605,2019,Ford,F-150,XLT SuperCrew 5.5' Box 2WD,Lugoff,SC,103866,28895,Pickup Truck,Magnetic Metallic,Black,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use
9606,2018,Jeep,Wrangler,Unlimited Sahara (JK),Kingsport,TN,59238,36387,SUV,Gobi Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,1,Clean,2,Rental Use
9607,2019,Kia,Optima,LX,Houston,TX,58326,20529,Sedan,Snow White Pearl,Black,2.4L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Rental Use
9608,2019,Hyundai,Elantra,SEL 2.0L Automatic,Mesquite,TX,38627,19565,Sedan,Symphony Silver,Black,2.0L Inline-4 Gas,FWD,Gas,Automatic,2,Clean,2,Rental Use
9609,2010,Ford,F-150,SVT Raptor SuperCab 5.5' Box 4WD,Richmond,VA,84418,25950,Pickup Truck,Tuxedo Black,Black,5.4L V-8 Gas,4WD,Gas,Automatic,1,Clean,1,Personal Use
9610,2019,Ford,Mustang,EcoBoost Fastback,Houston,TX,18211,23980,Coupe,Magnetic Metallic,Ebony,2.3L Inline-4 Gas Turbocharged,RWD,Gas,Manual,1,Clean,2,Personal Use
9611,2018,Ford,F-150,Lariat SuperCrew 5.5' Box 4WD,Chantilly,VA,17119,48000,Pickup Truck,White,Black,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,0,Personal Use
9612,2017,Jeep,Wrangler,Unlimited Sahara,Tampa,FL,75127,33990,SUV,White,Unknown,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,3,Personal Use
9613,2012,Jeep,Liberty,Sport RWD,Addison,IL,217210,4945,SUV,Bright Silver Metallic,Dark Slate Gray Interior,3.7L V-6 Gas,RWD,Gas,Automatic,2,Clean,3,Rental Use
9614,2014,Ford,Fusion,SE FWD,Gladstone,OR,56639,14995,Sedan,Ingot Silver Metallic,Ebony,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Fleet Use
9615,2019,Honda,Odyssey,EX-L,Denton,TX,24765,36797,Minivan,White Diamond Pearl,Gray,3.5L V-6 Gas,FWD,Gas,Automatic,1,Clean,1,Personal Use
9616,2018,Ram,1500,"Sport Crew Cab 5'7"" Box 4WD",Schertz,TX,66000,37499,Pickup Truck,Bright Silver Metallic Clearcoat,Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use
9617,2019,Chevrolet,Silverado 1500,LT Trail Boss Crew Cab Short Box 4WD,Myrtle Beach,SC,97010,43699,Pickup Truck,Shadow Gray Metallic,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,3,Fleet Use
9618,2018,Chevrolet,Silverado 1500,LT Z71 Crew Cab Short Box 4WD,Winston Salem,NC,77070,36998,Pickup Truck,Iridescent Pearl Tricoat,Cocoa/Dune,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9619,2019,Toyota,Camry,Hybrid LE,Prescott,AZ,52729,26993,Sedan,Super White,Ash,2.5L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,Clean,2,Personal Use
9620,2015,Ford,Escape,SE FWD,Fort Worth,TX,53415,15990,SUV,Gray,Charcoal Black,1.6L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9621,2017,Chevrolet,Silverado 1500,LT Crew Cab Standard Box 4WD,Hicksville,OH,90643,31997,Pickup Truck,Black,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,0,Personal Use
9622,2018,GMC,Sierra 1500,Denali Crew Cab Short Box 4WD,Akron,OH,22916,48633,Pickup Truck,White Frost Tricoat,Cocoa/Dark Sand,6.2L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9623,2019,Ford,F-150,Limited SuperCrew 5.5' Box 4WD,West Union,SC,29426,57595,Pickup Truck,Agate Black,Camelback,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Fleet Use
9624,2018,Hyundai,Tucson,SEL FWD,Roseville,CA,54660,19938,SUV,Ruby Wine,Beige,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Mixed Use
9625,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Lumberton,NJ,25415,39695,Pickup Truck,Blue Jeans Metallic,Medium Earth Gray,5.0L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Fleet Use
9626,2019,Mazda,CX-5,Touring AWD,Riverhead,NY,42393,24990,SUV,Snowflake White Pearl Mica,Black,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use
9627,2016,Mercedes-Benz,GL,GL 450 4MATIC,Oklahoma City,OK,127036,19750,SUV,Black,Black,3.0L V-6 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,2,Mixed Use
9628,2019,Lexus,ES,ES 350 F Sport FWD,Wesley Chapel,FL,29458,40301,Sedan,Caviar,Circuit Red,3.5L V-6 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9629,2007,Lexus,ES,ES 350,Glen Allen,VA,99246,9988,Sedan,Royal Ruby Metallic,Cashmere,3.5L V-6 Gas,FWD,Gas,Automatic,1,Clean,2,Fleet Use
9630,2015,Nissan,Altima,2.5 S,Gardena,CA,80582,12864,Sedan,Cayenne Red,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,2,Clean,3,Mixed Use
9631,2019,Ford,F-150,Raptor SuperCrew 5.5' Box 4WD,Henderson,NV,24039,68995,Pickup Truck,Ford Performance Blue Metallic,Black,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9632,2018,Ford,Escape,SE FWD,Saint Peters,MO,45406,20998,SUV,Cinnamon Glaze Metallic,Medium Light Stone,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,3,Personal Use
9633,2014,BMW,5 Series,528i Sedan,Tampa,FL,109522,15449,Sedan,Imperial Blue Metallic,Cashmere Beige/Black,2.0L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,3,Fleet Use
9634,2018,Ford,F-150,Lariat SuperCrew 5.5' Box 4WD,Murfreesboro,TN,86066,35421,Pickup Truck,Oxford White,Black,2.7L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9635,2018,Honda,Accord,Hybrid EX,El Paso,TX,67574,24998,Sedan,White Orchid Pearl,Ivory,2.0L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,Clean,1,Personal Use
9636,2017,Chevrolet,Silverado 1500,LTZ Z71 Crew Cab Short Box 4WD,Boerne,TX,74187,39900,Pickup Truck,Black,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9637,2018,Cadillac,XT5,FWD,Fort Lauderdale,FL,28048,29741,SUV,Stellar Black Metallic,Sahara Beige,3.6L V-6 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9638,2014,Ford,F-150,FX4 Tremor Regular Cab 6.5' Box 4WD,Wake Forest,NC,54996,29981,Pickup Truck,Sterling Gray Metallic,Black,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9639,2017,Honda,Accord,Hybrid Touring Sedan,Burlington,NJ,33972,25000,Sedan,White Orchid Pearl,Black,2.0L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,Clean,2,Personal Use
9640,2018,Ford,Edge,Titanium AWD,Mchenry,IL,29529,32328,SUV,Shadow Black,Ebony,2.0L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,1,Personal Use
9641,2016,Nissan,Altima,2.5 SV,Bakersfield,CA,105840,14995,Sedan,White,Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,3,Rental Use
9642,2018,Ford,Fusion,SE FWD,Harrison,AR,72713,18700,Sedan,Magnetic Metallic,Ebony,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Fleet Use
9643,2017,Nissan,Altima,2017.5 2.5 SL,Woodbury,NJ,112250,14599,Sedan,Super Black,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9644,2019,GMC,Sierra 1500,SLT Crew Cab Short Box 4WD,Plano,TX,41226,48494,Pickup Truck,Summit White,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9645,2018,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,Tempe,AZ,61719,34698,Pickup Truck,Summit White,Cocoa/Dune,5.3L V-8 Gas,RWD,Gas,Automatic,0,Clean,2,Personal Use
9646,2018,Dodge,Challenger,R/T RWD,Santa Rosa,CA,69050,28000,Coupe,White Knuckle Clearcoat,Black,5.7L V-8 Gas,RWD,Gas,Automatic,0,Clean,4,Rental Use
9647,2018,Mercedes-Benz,GLE,GLE 350 SUV RWD,Ontario,CA,76180,33488,SUV,Black,Black,3.5L V-6 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use
9648,2015,Hyundai,Elantra,SE Sedan Automatic,Fredericksburg,VA,113883,9990,Sedan,Venetian Red,Gray,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,3,Mixed Use
9649,2018,Ford,Edge,Titanium FWD,San Antonio,TX,53758,24000,SUV,Shadow Black,Ceramic,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9650,2018,Honda,Civic,LX Sedan CVT,Durham,NC,71320,18984,Sedan,Gray,Gray,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9651,2018,Ford,Escape,SEL 4WD,Mahwah,NJ,15661,25490,SUV,Shadow Black,Charcoal Black,1.5L Inline-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9652,2018,Mercedes-Benz,C-Class,C 300 Sedan RWD,Marietta,GA,53212,29999,Sedan,Black,Black,2.0L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,2,Personal Use
9653,2015,Kia,Optima,LX,Ontario,CA,103935,10795,Sedan,Satin Metal,Beige,2.4L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,1,Personal Use
9654,2001,Ford,Mustang,GT Deluxe Coupe,Durham,NC,67543,11498,Coupe,Laser Red Tinted,Graphite,4.6L V-8 Gas,RWD,Gas,Automatic,0,Clean,3,Personal Use
9655,2018,Chevrolet,Malibu,LT with 1LT,Spearfish,SD,52538,20999,Sedan,Silver Ice Metallic,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9656,2001,BMW,7 Series,740i,Tucson,AZ,196047,4999,Sedan,Titanium Silver Metallic,Unknown,4.4L V-8 Gas,RWD,Gas,Automatic,0,Clean,10,Personal Use
9657,2017,Jeep,Grand Cherokee,Limited 4WD,Amarillo,TX,25689,34750,SUV,Granite Crystal Metallic Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9658,2014,Ford,Mustang,V6 Coupe,Elmhurst,IL,75751,15500,Coupe,Ingot Silver Metallic,Charcoal Black,3.7L V-6 Gas,RWD,Gas,Manual,0,Clean,2,Personal Use
9659,2019,Ram,1500,"Laramie Crew Cab 5'7"" Box 4WD",Springfield,MO,64878,41312,Pickup Truck,Diamond Black Crystal Pearlcoat,Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use
9660,2019,Nissan,Sentra,SR CVT,Wernersville,PA,20788,21479,Sedan,Aspen White,Charcoal,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,1,Personal Use
9661,2019,Ford,F-150,XL SuperCrew 5.5' Box 2WD,Hutto,TX,8051,37555,Pickup Truck,Magnetic Metallic,Black,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use
9662,2018,Ford,Escape,SE 4WD,Fairfield,OH,97610,15494,SUV,White Platinum Metallic Tri-Coat,Charcoal Black,1.5L Inline-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Fleet Use
9663,2019,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Columbia,MO,25706,39555,Pickup Truck,Oxford White,Medium Earth Gray,2.7L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,2,Personal Use
9664,2007,Dodge,Ram 1500,SLT Quad Cab Long Bed 2WD,Dallas,TX,133626,10990,Pickup Truck,White,Gray,5.7L V-8 Gas,RWD,Gas,Automatic,2,Clean,2,Personal Use
9665,2019,Nissan,Altima,S FWD,Carlstadt,NJ,46820,19742,Sedan,Super Black,Light Gray,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Mixed Use
9666,2019,Ford,Escape,SEL FWD,Stockton,CA,18840,26995,SUV,White Platinum Metallic Tri-Coat,Unknown,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use
9667,2020,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Chelsea,MI,12501,44807,Pickup Truck,Agate Black Metallic,Black,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use
9668,2018,Nissan,Rogue,SV AWD,Hadley,MA,38404,24977,SUV,Magnetic Black,Charcoal,2.5L Inline-4 Gas,AWD,Gas,Automatic,1,Clean,1,Personal Use
9669,2008,Lexus,LS,LS 460,Milton,FL,156842,11525,Sedan,Starfire Pearl,Cashmere,4.6L V-8 Gas,RWD,Gas,Automatic,0,Clean,2,Personal Use
9670,2017,Jeep,Wrangler,Unlimited Sport,Wernersville,PA,62455,33915,SUV,Bright White Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use
9671,2018,Honda,CR-V,LX FWD,Gallatin,TN,30105,24990,SUV,White Diamond Pearl,Ivory,2.4L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use
9672,2010,Ford,Ranger,"XL Reg Cab 112"" 2WD",Tuscaloosa,AL,82544,9000,Pickup Truck,White,Medium Dark Flint,2.3L Inline-4 Gas,RWD,Gas,Automatic,1,Clean,2,Fleet Use
9673,2013,Ford,Econoline Commercial Cutaway,"E-450 158"" DRW",Hayward,CA,76554,21999,Chassis Cab Truck,White,Gray,6.8L V-10 Gas,RWD,Gas,Automatic,0,Clean,3,Fleet Use
9674,2017,Ford,Fusion,SE FWD,Midway City,CA,73240,14880,Sedan,White Platinum Metallic Tri-Coat,Ebony,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,2,Fleet Use
9675,2016,Ford,Fusion,SE FWD,Greensboro,NC,141432,11591,Sedan,Shadow Black,Charcoal Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Fleet Use
9676,2007,Dodge,Ram 1500,SLT Quad Cab Long Bed 4WD,Indianapolis,IN,146997,10000,Pickup Truck,Black,Medium Slate Gray,4.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use
9677,2020,Chevrolet,Silverado 1500,WT Regular Cab Long Bed 2WD,Ozark,MO,16954,29668,Pickup Truck,Summit White,Jet Black,5.3L V-8 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use
