,year,make,model,sub_model,city,state,mileage,price,style,exterior_color,interior_color,engine,drive_type,fuel_type,transmission,accidents,title,owners,use_type,cpo
7582,2019,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Lake City,FL,"22,676","$41,800",Pickup Truck,Race Red,Black,5.0L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7583,2019,Volkswagen,Jetta,S Automatic,Bensenville,IL,"23,574","$22,449",Sedan,Tornado Red,Black / Gray,1.4L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7584,2016,Nissan,Altima,2.5 S,Bronx,NY,"104,747","$9,000",Sedan,Brilliant Silver,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Fleet Use,True
7585,2019,Ford,F-150,XL SuperCab 6.5' Box 2WD,Pineville,MO,"13,068","$31,900",Pickup Truck,Agate Black,Black,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7586,2019,Toyota,Corolla,LE CVT,Valencia,CA,"58,884","$18,998",Sedan,Barcelona Red Metallic,Black,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Rental Use,True
7587,2007,Toyota,FJ Cruiser,4WD Automatic,Kansas City,MO,"213,041","$13,495",SUV,White/Black Cherry Pearl,Dark Charcoal,4.0L V-6 Gas,4WD,Gas,Automatic,0,Clean,3,Personal Use,True
7588,2020,Chevrolet,Equinox,LT with 2LT FWD,Tampa,FL,"34,381","$26,627",SUV,Nightfall Gray Metallic,Jet Black,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Fleet Use,True
7589,2017,Nissan,Sentra,SV CVT,Orlando,FL,"67,549","$11,900",Sedan,Blue,Unknown,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,2,Mixed Use,True
7590,2013,Lexus,GX,GX 460,Philadelphia,PA,"71,716","$27,991",SUV,White,Black,4.6L V-8 Gas,4WD,Gas,Automatic,0,Clean,3,Personal Use,True
7591,2018,Buick,Enclave,Essence FWD,Fort Lauderdale,FL,"38,643","$31,741",SUV,Quicksilver Metallic,Dark Galvanized,3.6L V-6 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7592,2021,Chevrolet,Silverado 1500,RST Crew Cab Short Bed 2WD,Dallas,TX,"7,122","$48,425",Pickup Truck,Black,Jet Black,5.3L Inline-8 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7593,2008,Toyota,Tundra,Double Cab 6.5' Bed 5.7L V8 4WD,Portland,OR,"349,010","$9,937",Pickup Truck,Super White,Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7594,2019,Nissan,Sentra,SV CVT,Henderson,NV,"26,497","$20,987",Sedan,Fresh Powder,Charcoal,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7595,2011,Ford,F-150,XL SuperCab 6.5' Box 2WD,Orange,CA,"37,166","$19,200",Pickup Truck,White,Black,3.7L V-6 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7596,2018,Ford,F-150,King Ranch SuperCrew 5.5' Box 4WD,Wilmington,NC,"36,731","$50,388",Pickup Truck,Blue Jeans Metallic,Mesa,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,3,Fleet Use,True
7597,2018,Ford,Explorer,XLT 4WD,Schaumburg,IL,"30,335","$34,998",SUV,White Platinum Metallic Tri-Coat,Dark Earth Gray,3.5L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7598,2020,Kia,Forte,LXS IVT,Ocala,FL,"53,998","$17,964",Sedan,Gravity Grey,Black,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Mixed Use,True
7599,2014,Honda,Accord,Sport Sedan I4 CVT,Sanford,FL,"122,329","$14,488",Sedan,Crystal Black Pearl,Black,2.4L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,2,Personal Use,True
7600,2006,HUMMER,H3,SUV,Hickory,NC,"121,003","$11,295",SUV,Black,Beige,3.5L Inline-5 Gas,4WD,Gas,Manual,1,Clean,2,Personal Use,True
7601,2016,Ford,Fusion,SE FWD,Vancouver,WA,"73,316","$15,948",Sedan,Oxford White,Charcoal Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Personal Use,True
7602,2018,Nissan,Rogue,S AWD,Shamokin Dam,PA,"73,875","$18,981",SUV,Caspian Blue,Charcoal,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use,True
7603,2018,Jeep,Wrangler,Sport (JL),Port Lavaca,TX,"51,489","$31,661",SUV,Granite Crystal Metallic Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7604,2019,Chevrolet,Silverado 1500,LTZ Crew Cab Short Box 4WD,Fox Lake,IL,"30,510","$46,391",Pickup Truck,Summit White,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7605,2020,Toyota,Corolla,LE CVT,Miami,FL,"18,276","$20,682",Sedan,Black Sand Pearl,Black,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7606,2019,Mercedes-Benz,C-Class,C 300 Sedan RWD,Miami,FL,"3,302","$33,998",Sedan,Black,Black,2.0L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,2,Personal Use,True
7607,2019,Jeep,Grand Cherokee,Laredo E RWD,Pontiac,IL,"9,764","$30,962",SUV,Bright White Clearcoat,Black,3.6L V-6 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7608,2017,Chevrolet,Malibu,LS with 1LS,Spring,TX,"43,689","$17,495",Sedan,Summit White,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7609,2013,Ford,F-150,XLT HD Payload Package SuperCab 8.0' Box 4WD,American Fork,UT,"181,157","$13,975",Pickup Truck,White,Black,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7610,2020,Toyota,Camry,SE FWD Automatic,Fort Lauderdale,FL,"17,418","$27,471",Sedan,Celestial Silver Metallic,Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7611,2015,Mercedes-Benz,GL,GL 450 4MATIC,Cumming,GA,"72,715","$28,989",SUV,Diamond White Metallic,Almond Beige,3.0L V-6 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,2,Personal Use,True
7612,2019,Ford,F-150,XL SuperCrew 5.5' Box 2WD,Plano,TX,"80,302","$28,900",Pickup Truck,Ingot Silver Metallic,Black,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7613,2018,Jeep,Grand Cherokee,Overland 4WD,Pottsville,PA,"28,378","$38,295",SUV,True Blue Pearlcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7614,1999,Cadillac,Eldorado,Touring,Pampa,TX,"137,097","$3,500",Coupe,Crimson Pearl,Oatmeal,4.6L V-8 Gas,FWD,Gas,Automatic,0,Clean,3,Fleet Use,True
7615,2018,Chevrolet,Silverado 1500,LT Z71 Crew Cab Short Box 4WD,Sanford,NC,"67,931","$37,295",Pickup Truck,Graphite Metallic,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7616,2014,Ford,Escape,S FWD,Indianapolis,IN,"95,712","$11,500",SUV,Tuxedo Black,Charcoal Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Fleet Use,True
7617,2019,Chevrolet,Equinox,LT with 1LT FWD,Corpus Christi,TX,"33,000","$24,529",SUV,Silver Ice Metallic,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7618,2019,Nissan,Versa,SV Sedan CVT,Bradenton,FL,"55,151","$14,749",Sedan,Super Black,Charcoal,1.6L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Mixed Use,True
7619,2018,BMW,X3,xDrive30i,Alexandria,VA,"20,975","$34,880",SUV,Alpine White,Canberra Beige/Black,2.0L Inline-4 Gas Turbocharged,AWD,Gas,Automatic,0,Clean,1,Personal Use,True
7620,2019,Ford,F-150,Lariat SuperCrew 5.5' Box 2WD,Marysville,WA,"23,062","$47,471",Pickup Truck,Ruby Red Metallic Tinted Clearcoat,Unknown,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7621,2019,Toyota,RAV4,Limited AWD,El Paso,TX,"9,238","$41,465",SUV,White,Unknown,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use,True
7622,2015,GMC,Acadia,SLT with SLT-1 FWD,Harlingen,TX,"128,429","$12,695",SUV,Crimson Red Tintcoat,Dark Cashmere,3.6L V-6 Gas,FWD,Gas,Automatic,0,Clean,3,Personal Use,True
7623,2017,Ford,Fusion,SE FWD,Janesville,WI,"77,449","$16,000",Sedan,Oxford White,Medium Light Stone,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,5,Fleet Use,True
7624,2019,Ford,Fiesta,SE Hatchback,Cockeysville,MD,"40,686","$15,490",Hatchback,White Platinum Metallic Tri-Coat,Charcoal Black,1.6L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Mixed Use,True
7625,2019,Nissan,Rogue,SV FWD,Bakersfield,CA,"10,457","$25,898",SUV,Glacier White,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7626,2019,Ford,Escape,SE AWD,Norwalk,OH,"53,840","$23,500",SUV,Oxford White,Unknown,1.5L Inline-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7627,2018,Nissan,Rogue,S AWD,Morristown,NJ,"31,438","$20,304",SUV,Gun Metallic,Charcoal,2.5L Inline-4 Gas,AWD,Gas,Automatic,1,Clean,2,Rental Use,True
7628,2016,Dodge,Charger,R/T RWD,Huntley,IL,"43,949","$19,919",Sedan,Pitch Black Clearcoat,Black,5.7L V-8 Gas,RWD,Gas,Automatic,1,Clean,2,Rental Use,True
7629,2018,Chevrolet,Malibu,LT with 1LT,Orland Park,IL,"23,747","$22,500",Sedan,Mosaic Black Metallic,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7630,2018,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,Daphne,AL,"56,560","$34,991",Pickup Truck,Black,Jet Black,5.3L V-8 Gas,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7631,2019,Acura,MDX,SH-AWD with Technology Package,Brooklyn,NY,"22,818","$39,093",SUV,White Diamond Pearl,Unknown,3.5L V-6 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use,True
7632,2019,Toyota,Camry,SE Automatic,San Jose,CA,"14,696","$28,500",Sedan,Super White,Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7633,2016,Ford,Fusion,SE FWD,Augusta,GA,"100,473","$13,990",Sedan,Shadow Black,Beige,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,2,Fleet Use,True
7634,2018,Ford,F-150,XL SuperCab 6.5' Box 2WD,Henderson,NV,"17,032","$32,500",Pickup Truck,Oxford White,Medium Earth Gray,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7635,2012,Jeep,Wrangler,Unlimited Sahara 4WD,Springfield,VA,"51,362","$24,990",SUV,Bright Silver Metallic With Black Hard Top,Black Cloth Interior,3.6L V-6 Gas,4WD,Gas,Manual,1,Clean,2,Fleet Use,True
7636,2017,Toyota,Corolla,SE CVT,Newport Beach,CA,"130,966","$12,999",Sedan,Red,Black,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7637,2019,Jeep,Grand Cherokee,Altitude 4WD,Suffolk,VA,"33,372","$35,995",SUV,Bright White Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7638,2017,Nissan,Altima,2.5 S,Fresno,CA,"100,157","$14,689",Sedan,Gun Metallic,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Fleet Use,True
7639,2020,Toyota,Corolla,LE CVT,Orlando,FL,"72,302","$19,292",Sedan,Barcelona Red Metallic,Macadamia,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7640,2015,Jeep,Cherokee,Latitude 4WD,West Chester,OH,"175,535","$9,495",SUV,Billet Silver Metallic Clearcoat,Black,3.2L V-6 Gas,4WD,Gas,Automatic,0,Clean,2,Fleet Use,True
7641,2018,Chevrolet,Malibu,LT with 1LT,Valencia,CA,"100,210","$16,598",Sedan,Silver Ice Metallic,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,1,Clean,1,Personal Use,True
7642,2013,Ford,Fusion,Titanium FWD,Cockeysville,MD,"106,022","$12,268",Sedan,White Platinum Metallic Tri-Coat,Charcoal Black,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,3,Personal Use,True
7643,2016,Ram,1500,"Big Horn Crew Cab 5'7"" Box 4WD",Winchester,VA,"84,813","$26,500",Pickup Truck,Black Forest Green Pearlcoat,Diesel Gray/Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,3,Personal Use,True
7644,2020,Chevrolet,Silverado 1500,LT Crew Cab Short Bed 2WD,Baytown,TX,"10,020","$40,996",Pickup Truck,Summit White,Jet Black,5.3L Inline-8 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7645,2019,Honda,Civic,LX Sedan CVT,Fredericksburg,VA,"55,795","$19,990",Sedan,Lunar Silver Metallic,Unknown,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Mixed Use,True
7646,2019,Ford,Ranger,XL SuperCrew 5' Box 4WD,Atlantic Beach,FL,"32,180","$32,500",Pickup Truck,Shadow Black,Ebony,2.3L Inline-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,2,Personal Use,True
7647,2019,Ram,1500,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",Sandusky,OH,"25,616","$41,289",Pickup Truck,Granite Crystal Metallic Clearcoat,Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7648,2013,Toyota,Tacoma,Double Cab 5' Bed V6 4WD Automatic,Santa Cruz,CA,"74,771","$29,995",Pickup Truck,Black,Graphite,4.0L V-6 Gas,4WD,Gas,Automatic,1,Clean,1,Personal Use,True
7649,2018,Toyota,Tacoma,TRD Off Road Double Cab 5' Bed V6 4WD Automatic,San Diego,CA,"37,555","$37,782",Pickup Truck,Silver Sky Metallic,Graphite W/Gun Metal,3.5L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7650,2008,Honda,Fit,Sport Automatic,Chambersburg,PA,"135,107","$5,400",Sedan,Gray,Black,1.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,3,Personal Use,True
7651,2019,Ram,1500,"Rebel Crew Cab 5'7"" Box 4WD",Gettysburg,PA,"26,371","$48,475",Pickup Truck,Bright White Clearcoat,Red/Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7652,2018,Chevrolet,Silverado 1500,LT Z71 Double Cab Standard Box 4WD,Florence,KY,"49,335","$34,994",Pickup Truck,Summit White,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7653,2016,Chevrolet,Equinox,LT FWD,Fairfield,OH,"130,760","$11,994",SUV,Summit White,Jet Black,2.4L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,2,Personal Use,True
7654,2016,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Spokane,WA,"38,870","$36,995",Pickup Truck,Black,Gray,2.7L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7655,2017,Jeep,Wrangler,Unlimited Rubicon,Fort Worth,TX,"38,443","$39,590",SUV,Rhino Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use,True
7656,2018,Ford,Fusion,SE FWD,Fort Worth,TX,"32,195","$20,590",Sedan,Oxford White,Medium Light Stone,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7657,2019,Honda,Odyssey,EX-L,Bradenton,FL,"55,674","$35,033",Minivan,White Diamond Pearl,Beige,3.5L V-6 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7658,2014,Chevrolet,Silverado 1500,LT with 1LT Crew Cab Short Box 4WD,Fort Lauderdale,FL,"130,315","$22,997",Pickup Truck,White Diamond Tricoat,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,1,Clean,3,Personal Use,True
7659,2019,Chevrolet,Equinox,LT with 1LT FWD,Lake Worth,FL,"44,923","$20,989",SUV,Mosaic Black Metallic,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,1,Clean,1,Personal Use,True
7660,2019,Mazda,CX-5,Touring FWD,San Antonio,TX,"26,343","$25,595",SUV,Machine Gray Metallic,Silk Beige,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7661,2020,Toyota,Tundra,SR5 CrewMax 5.5' Bed 5.7L 4WD,El Paso,TX,"20,388","$45,999",Pickup Truck,Super White,Black,5.7L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7662,2019,Ford,Edge,SEL FWD,Folsom,CA,"19,806","$27,574",SUV,Oxford White,Ebony,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Fleet Use,True
7663,2018,Jeep,Wrangler,Unlimited Rubicon (JK),Redwood City,CA,"9,028","$43,750",SUV,Granite Crystal Metallic Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Manual,0,Clean,1,Personal Use,True
7664,2016,Mitsubishi,Outlander Sport,ES 2.0 FWD CVT,Plano,TX,"129,347","$10,500",SUV,Labrador Black Pearl,Black,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Personal Use,True
7665,2018,Chevrolet,Silverado 1500,High Country Crew Cab Short Box 4WD,Knoxville,TN,"41,234","$47,995",Pickup Truck,Iridescent Pearl Tricoat,Saddle,6.2L V-8 Gas,4WD,Gas,Automatic,1,Clean,1,Personal Use,True
7666,2017,Ford,F-150,XL SuperCrew 5.5' Box RWD,Hollywood,FL,"64,019","$30,995",Pickup Truck,Oxford White,Black,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,1,Clean,1,Personal Use,True
7667,2017,Jeep,Wrangler,Unlimited Sport,Willimantic,CT,"58,671","$33,985",SUV,Chief Clearcoat,Black,3.6L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7668,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Schenectady,NY,"53,260","$38,800",Pickup Truck,Oxford White,Black,5.0L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7669,2017,Ram,1500,"Big Horn Crew Cab 5'7"" Box 4WD",Kenosha,WI,"84,990","$30,628",Pickup Truck,Bright White Clearcoat,Diesel Gray/Black,5.7L V-8 Gas,4WD,Gas,Automatic,1,Clean,2,Personal Use,True
7670,2011,Ford,Ranger,"Sport 4dr SuperCab 126"" 4WD",Raleigh,NC,"164,440","$10,995",Pickup Truck,Silver,Gray,4.0L V-6 Gas,4WD,Gas,Automatic,1,Clean,1,Personal Use,True
7671,2020,Chevrolet,Silverado 1500,Custom Crew Cab Short Bed 4WD,Quakertown,PA,"11,953","$38,495",Pickup Truck,Summit White,Jet Black,2.7L V-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7672,2020,Toyota,Camry,XSE FWD Automatic,Silver Spring,MD,"23,249","$29,991",Sedan,White,Unknown,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7673,2014,Nissan,Altima,2.5 S,Rio Linda,CA,"139,932","$9,889",Sedan,Pearl White,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,3,Personal Use,True
7674,2021,Toyota,Camry,SE Automatic,Wesley Chapel,FL,"1,004","$28,595",Sedan,Midnight Black Metallic,Ash,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7675,2018,INFINITI,QX60,3.5 AWD,Greenwich,CT,"44,461","$30,000",SUV,Graphite Shadow,Graphite,3.5L V-6 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use,True
7676,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Idaho Falls,ID,"103,484","$29,900",Pickup Truck,White,Gray,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7677,2018,BMW,3 Series,320i Sedan RWD,Fairfield,CA,"29,301","$25,779",Sedan,Glacier Silver Metallic,Black,2.0L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7678,2019,Chevrolet,Suburban,LT 4WD,Cornelius,NC,"67,467","$48,900",SUV,Black,Jet Black,5.3L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Rental Use,True
7679,2019,Toyota,Camry,XLE Automatic,Greensboro,NC,"63,499","$24,900",Sedan,Midnight Black Metallic,Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,Clean,1,Fleet Use,True
7680,2019,Volkswagen,Jetta,S Automatic,Brunswick,GA,"39,172","$21,577",Sedan,Black Uni,Black,1.4L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7681,2012,Toyota,RAV4,Limited V6 4WD,Philadelphia,PA,"121,595","$11,991",SUV,White,Tan,3.5L V-6 Gas,4WD,Gas,Automatic,3,Clean,2,Personal Use,True
7682,2019,Ford,F-150,Limited SuperCrew 5.5' Box 4WD,Bountiful,UT,"20,300","$56,995",Pickup Truck,Agate Black Metallic,Camelback,3.5L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Fleet Use,True
7683,2016,Lexus,IS,IS 200t RWD,San Diego,CA,"70,900","$23,777",Sedan,Black,Black,2.0L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,2,Fleet Use,True
7684,2014,Ford,Explorer,XLT FWD,Peoria,AZ,"124,003","$13,985",SUV,Tuxedo Black Metallic,Charcoal Black,2.0L V-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,3,Personal Use,True
7685,2020,Mercedes-Benz,CLA,CLA 250 FWD,Temecula,CA,"11,610","$39,888",Sedan,Cosmos Black Metallic,Black,2.0L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7686,2019,Jeep,Cherokee,Limited 4WD,Amityville,NY,"30,264","$30,000",SUV,Sting-Gray Clearcoat,Black,3.2L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7687,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Duluth,GA,"64,492","$33,490",Pickup Truck,White,Gray,3.3L V-6 Gas,4WD,Gas,Automatic,0,Clean,2,Rental Use,True
7688,2021,Ford,F-150,XL SuperCrew 5.5' Box 2WD,Pompano Beach,FL,"17,688","$38,515",Pickup Truck,Agate Black Metallic,Black,2.7L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Fleet Use,True
7689,2019,Honda,CR-V,LX FWD,Sarasota,FL,"38,987","$25,999",SUV,Platinum White Pearl,Unknown,2.4L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7690,2019,Ford,F-150,XL SuperCrew 5.5' Box 4WD,Roseville,CA,"22,723","$39,355",Pickup Truck,Oxford White,Black,2.7L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7691,2020,Jeep,Grand Cherokee,Limited RWD,San Jose,CA,"39,096","$31,555",SUV,Granite Crystal Metallic Clearcoat,Black,3.6L V-6 Gas,RWD,Gas,Automatic,0,Clean,1,Rental Use,True
7692,2019,Ford,F-150,XL SuperCrew 5.5' Box 4WD,Denton,TX,"52,614","$36,998",Pickup Truck,Oxford White,Black,5.0L V-8 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7693,2019,Toyota,RAV4,XLE FWD,Tyler,TX,"40,750","$31,591",SUV,Silver Sky Metallic,Unknown,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7694,2018,Toyota,RAV4,XLE AWD,Brockton,MA,"23,809","$27,995",SUV,Black,Unknown,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,Clean,1,Personal Use,True
7695,2018,Jeep,Wrangler,Unlimited Rubicon (JL),Wappingers Falls,NY,"12,845","$46,994",SUV,Mojito! Clearcoat,Black,2.0L V-4 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7696,2018,Chevrolet,Malibu,LT with 1LT,Grayslake,IL,"37,609","$21,880",Sedan,Iridescent Pearl Tricoat,Jet Black,1.5L Inline-4 Gas Turbocharged,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7697,2018,Toyota,RAV4,XLE FWD,Lakeland,FL,"67,283","$24,377",SUV,Super White,Black,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,1,Personal Use,True
7698,2019,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Cedar Rapids,IA,"57,059","$40,000",Pickup Truck,Agate Black,Medium Earth Gray,2.7L V-6 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7699,2019,Nissan,Rogue,S FWD,Hayward,CA,"56,113","$20,920",SUV,Glacier White,Charcoal,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Mixed Use,True
7700,2018,Jeep,Compass,Altitude FWD,Lima,OH,"43,541","$23,495",SUV,Diamond Black Crystal Pearlcoat,Black,2.4L Inline-4 Gas,FWD,Gas,Automatic,0,Clean,2,Personal Use,True
7701,2008,INFINITI,G,G35x Sedan AWD Automatic,Garland,TX,"178,944","$4,795",Sedan,Black Obsidian,Black,3.5L V-6 Gas,AWD,Gas,Automatic,0,Clean,6,Fleet Use,True
7702,2016,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Buffalo,MN,"93,430","$28,555",Pickup Truck,Blue Jeans Metallic,Medium Earth Gray,5.0L V-8 Gas,4WD,Gas,Automatic,0,Clean,2,Personal Use,True
7703,2019,Chevrolet,Silverado 1500,LT Crew Cab Short Box 4WD,Costa Mesa,CA,"35,889","$42,966",Pickup Truck,Summit White,Jet Black,5.3L Inline-8 Gas Turbocharged,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
7704,2019,Ford,Mustang,EcoBoost Fastback,Clermont,FL,"22,828","$26,900",Coupe,Velocity Blue Metallic,Ebony,2.3L Inline-4 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,2,Personal Use,True
7705,2018,Chevrolet,Camaro,LT with 2LT Coupe,Fort Lauderdale,FL,"31,993","$29,741",Coupe,Bright Yellow,Jet Black,3.6L V-6 Gas Turbocharged,RWD,Gas,Automatic,0,Clean,1,Personal Use,True
7706,2016,Toyota,4Runner,Limited V6 4WD,Colorado Springs,CO,"100,762","$33,133",SUV,White,Unknown,4.0L V-6 Gas,4WD,Gas,Automatic,0,Clean,1,Personal Use,True
